id_venda;id_cliente;tipo;data_venda;valor_unitario;valor_subtotal;valor_total;valor_nota;valor_desconto;descricao_desconto;status;cancelado;processada;nome_colaborador;descricao;id_nota_venda
60656647;8826653;ATENDIMENTO;20251106;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Coloração;
57330811;8826653;ATENDIMENTO;20250913;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Coloração;
53113901;8826653;ATENDIMENTO;20250712;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Coloração;
50973177;8826653;ATENDIMENTO;20250605;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Coloração;
60564816;8840867;ATENDIMENTO;20251118;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
57617996;8840867;ATENDIMENTO;20250917;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
55612348;8840867;ATENDIMENTO;20250826;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
51419803;8840867;ATENDIMENTO;20250611;40.00;40.00;40.00;40.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
61125712;8840895;ATENDIMENTO;20251107;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
57073187;8840895;ATENDIMENTO;20250909;0.00;0.00;0.00;0.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
53346897;8840895;ATENDIMENTO;20250712;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
55127461;8931144;ATENDIMENTO;20250821;0.00;0.00;0.00;0.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
58593385;8931455;ATENDIMENTO;20251017;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
57080421;8931455;ATENDIMENTO;20250919;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
55102190;8931455;ATENDIMENTO;20250814;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
53073461;8931455;ATENDIMENTO;20250710;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
49706159;8931455;ATENDIMENTO;20250610;35.00;35.00;35.00;35.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
59785327;9040344;ATENDIMENTO;20251017;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Coloração;
60811829;9047055;ATENDIMENTO;20251120;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
59371284;9047055;ATENDIMENTO;20251101;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
59295289;9047055;ATENDIMENTO;20251011;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
57362809;9047055;ATENDIMENTO;20250913;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
55807538;9047055;ATENDIMENTO;20250823;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Coloração;
53934508;9047055;ATENDIMENTO;20250722;80.00;80.00;80.00;80.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Com Coloração/Henna Buço;
51985773;9047055;ATENDIMENTO;20250620;95.00;95.00;95.00;95.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Combo 2;
59685894;9088073;ATENDIMENTO;20251017;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
51063210;9088073;ATENDIMENTO;20250607;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
60977547;9186562;ATENDIMENTO;20251114;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
58521005;9186562;ATENDIMENTO;20251001;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
59485844;9235553;ATENDIMENTO;20251016;80.00;80.00;80.00;80.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Com Coloração/Henna Buço;
58287202;9235598;ATENDIMENTO;20251001;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
55337180;9235598;ATENDIMENTO;20250816;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
51559800;9235598;ATENDIMENTO;20250621;35.00;35.00;35.00;35.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
57308849;9342071;ATENDIMENTO;20250926;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
53308297;9342071;ATENDIMENTO;20250711;0.00;0.00;0.00;0.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
57363944;9407306;ATENDIMENTO;20250917;81.00;81.00;81.00;81.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Buço Queixo;
50879413;9407306;ATENDIMENTO;20250613;50.00;50.00;50.00;50.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Buço;
61638751;9531864;ATENDIMENTO;20251112;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
58266029;9531864;ATENDIMENTO;20250930;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
55334026;9531864;ATENDIMENTO;20250813;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
56684145;9577821;ATENDIMENTO;20250930;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
61378999;9579890;ATENDIMENTO;20251108;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
60174051;9579890;ATENDIMENTO;20251024;135.00;135.00;135.00;135.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Brow Lamination;
59128745;9579890;ATENDIMENTO;20251011;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
58616361;9579890;ATENDIMENTO;20251008;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
58591870;9579890;ATENDIMENTO;20251001;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
57248983;9579890;ATENDIMENTO;20250913;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
56195144;9579890;ATENDIMENTO;20250826;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
55001408;9579890;ATENDIMENTO;20250808;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
53207428;9579890;ATENDIMENTO;20250711;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
52349750;9579890;ATENDIMENTO;20250627;50.00;50.00;50.00;50.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Buço;
51317624;9579890;ATENDIMENTO;20250610;50.00;50.00;50.00;50.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Buço;
61648874;9630294;ATENDIMENTO;20251112;65.00;65.00;65.00;65.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Buço;
57794221;9630294;ATENDIMENTO;20250919;65.00;65.00;65.00;65.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Buço;
55979784;9630294;ATENDIMENTO;20250822;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
52167029;9630294;ATENDIMENTO;20250627;35.00;35.00;35.00;35.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
58521867;9632248;ATENDIMENTO;20251004;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
55030571;9632248;ATENDIMENTO;20250809;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Coloração;
60489538;9650842;ATENDIMENTO;20251107;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Coloração;
56518649;9650842;ATENDIMENTO;20250919;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Coloração;
52613409;9650842;ATENDIMENTO;20250731;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
56311617;9661248;ATENDIMENTO;20250904;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
52731665;9661248;ATENDIMENTO;20250703;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
58344973;9682266;ATENDIMENTO;20251115;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
58310970;9682266;ATENDIMENTO;20250927;80.00;80.00;80.00;80.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Com Coloração/Henna Buço;
53736359;9682266;ATENDIMENTO;20250802;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Coloração;
52015433;9682266;ATENDIMENTO;20250628;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
55103922;9821853;ATENDIMENTO;20250812;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
58248991;9855735;ATENDIMENTO;20251025;80.00;80.00;80.00;80.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Com Coloração/Henna Buço;
56492372;9855735;ATENDIMENTO;20250926;80.00;80.00;80.00;80.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Com Coloração/Henna Buço;
54673673;9855735;ATENDIMENTO;20250830;80.00;80.00;80.00;80.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Com Coloração/Henna Buço;
53045309;9855735;ATENDIMENTO;20250802;80.00;80.00;80.00;80.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Com Coloração/Henna Buço;
52676888;9855735;ATENDIMENTO;20250705;80.00;80.00;80.00;80.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Com Coloração/Henna Buço;
50062673;9855735;ATENDIMENTO;20250611;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Com Coloração/Henna Buço;
57091073;9865308;ATENDIMENTO;20250912;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
54134980;9867407;ATENDIMENTO;20250725;135.00;135.00;135.00;135.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Brow Lamination;
51123022;9867407;ATENDIMENTO;20250612;90.00;90.00;90.00;90.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Brow Lamination;
62056524;9971606;ATENDIMENTO;20251119;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
56782069;9971606;ATENDIMENTO;20250912;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
50579129;9971606;ATENDIMENTO;20250603;35.00;35.00;35.00;35.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
58757465;10036643;ATENDIMENTO;20251119;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
57788512;10036643;ATENDIMENTO;20251003;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Coloração;
54459302;10036643;ATENDIMENTO;20250801;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Coloração;
58024686;10150931;ATENDIMENTO;20250927;65.00;65.00;65.00;65.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Buço;
50848482;10154103;ATENDIMENTO;20250605;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Coloração;
62049151;10224811;ATENDIMENTO;20251119;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
59685955;10224811;ATENDIMENTO;20251017;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
56863131;10224811;ATENDIMENTO;20250912;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Coloração;
54899930;10224811;ATENDIMENTO;20250808;80.00;80.00;80.00;80.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Com Coloração/Henna Buço;
53463418;10224811;ATENDIMENTO;20250715;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Coloração;
50578883;10224811;ATENDIMENTO;20250613;35.00;35.00;35.00;35.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
57307154;10373081;ATENDIMENTO;20250916;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
61887344;10624948;ATENDIMENTO;20251120;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
60177231;10624948;ATENDIMENTO;20251024;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
57610348;10624948;ATENDIMENTO;20250920;135.00;135.00;135.00;135.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Brow Lamination;
55378224;10624948;ATENDIMENTO;20250816;135.00;135.00;135.00;135.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Brow Lamination;
53917592;10624948;ATENDIMENTO;20250723;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Coloração;
51359364;10624948;ATENDIMENTO;20250614;90.00;90.00;90.00;90.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Brow Lamination;
61115334;10684223;ATENDIMENTO;20251113;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
61115280;10684223;ATENDIMENTO;20251113;65.00;65.00;65.00;65.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Buço;
58707105;10684223;ATENDIMENTO;20251007;65.00;65.00;65.00;65.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Buço;
55006211;10684223;ATENDIMENTO;20250904;65.00;65.00;65.00;65.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Buço;
55006196;10684223;ATENDIMENTO;20250904;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
54368937;10684223;ATENDIMENTO;20250807;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
54368914;10684223;ATENDIMENTO;20250807;65.00;65.00;65.00;65.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Buço;
51892642;10684223;ATENDIMENTO;20250625;50.00;50.00;50.00;50.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Buço;
55979151;10767845;ATENDIMENTO;20250822;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
51904528;10767845;ATENDIMENTO;20250620;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
59128248;10771344;ATENDIMENTO;20251107;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
57399075;10771344;ATENDIMENTO;20251008;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
55612471;10771344;ATENDIMENTO;20250912;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
54186739;10771344;ATENDIMENTO;20250801;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
52678286;10771344;ATENDIMENTO;20250711;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
51931975;10771344;ATENDIMENTO;20250620;35.00;35.00;35.00;35.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
51931679;10771344;ATENDIMENTO;20250620;35.00;35.00;35.00;35.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
53112926;10962467;ATENDIMENTO;20250711;0.00;0.00;0.00;0.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
50586736;10962467;ATENDIMENTO;20250611;35.00;35.00;35.00;35.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
52739773;10976487;ATENDIMENTO;20250729;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
50535101;10976487;ATENDIMENTO;20250627;35.00;35.00;35.00;35.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
59620032;10991082;ATENDIMENTO;20251017;128.00;128.00;128.00;128.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Com Coloração/Henna Buço;
56280603;10991082;ATENDIMENTO;20250904;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
50858854;10991082;ATENDIMENTO;20250628;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
55854309;11011586;ATENDIMENTO;20250821;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
60694998;11034551;ATENDIMENTO;20251114;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
60661774;11034551;ATENDIMENTO;20251031;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
58256284;11034551;ATENDIMENTO;20251017;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
57399009;11034551;ATENDIMENTO;20250926;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
56340840;11034551;ATENDIMENTO;20250912;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
53915371;11034551;ATENDIMENTO;20250731;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Coloração;
52672426;11034551;ATENDIMENTO;20250711;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
51090812;11034551;ATENDIMENTO;20250620;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Coloração;
50189259;11034551;ATENDIMENTO;20250606;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Coloração;
53735280;11046779;ATENDIMENTO;20250718;81.00;81.00;81.00;81.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Buço Queixo;
51372855;11046779;ATENDIMENTO;20250613;80.00;80.00;80.00;80.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Buço Queixo Lateral;
50431241;11046779;ATENDIMENTO;20250530;50.00;50.00;50.00;50.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Buço;
60764702;11105902;ATENDIMENTO;20251112;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
60258045;11105902;ATENDIMENTO;20251031;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
58020961;11105902;ATENDIMENTO;20251017;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
58020831;11105902;ATENDIMENTO;20251017;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
57881144;11105902;ATENDIMENTO;20251003;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
56878895;11105902;ATENDIMENTO;20250919;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
56773927;11105902;ATENDIMENTO;20250904;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
52860609;11105902;ATENDIMENTO;20250813;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
52860675;11105902;ATENDIMENTO;20250725;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
51064322;11105902;ATENDIMENTO;20250627;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
50775596;11105902;ATENDIMENTO;20250605;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Coloração;
50191917;11105902;ATENDIMENTO;20250605;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
54374195;11134320;ATENDIMENTO;20250731;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Coloração;
51937417;11134930;ATENDIMENTO;20250627;35.00;35.00;35.00;35.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
59571336;11139578;ATENDIMENTO;20251114;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
58131833;11139578;ATENDIMENTO;20251015;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
57933589;11139578;ATENDIMENTO;20250924;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Coloração;
55933632;11237107;ATENDIMENTO;20250822;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
61513455;11257705;ATENDIMENTO;20251113;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
54835837;11257705;ATENDIMENTO;20250808;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
50452205;11257705;ATENDIMENTO;20250606;35.00;35.00;35.00;35.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
53461918;11391884;ATENDIMENTO;20250718;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Coloração;
60471016;11392008;ATENDIMENTO;20251031;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
56385417;11392008;ATENDIMENTO;20250903;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
52823703;11392008;ATENDIMENTO;20250812;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
52738791;11392008;ATENDIMENTO;20250704;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
60506565;11416084;ATENDIMENTO;20251030;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
58266103;11416084;ATENDIMENTO;20250926;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
56347415;11416084;ATENDIMENTO;20250829;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
54138914;11416084;ATENDIMENTO;20250730;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
51367088;11416084;ATENDIMENTO;20250611;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
56468209;11460758;ATENDIMENTO;20250830;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
50883564;11460758;ATENDIMENTO;20250607;110.00;110.00;110.00;110.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Combo 1;
56746187;11519120;ATENDIMENTO;20250910;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
55000793;11519519;ATENDIMENTO;20250808;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
50844521;11542832;ATENDIMENTO;20250625;400.00;400.00;400.00;400.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Micropgmentação;
57779270;11580342;ATENDIMENTO;20250918;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
53711178;11580342;ATENDIMENTO;20250718;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
